0,0,words\features,
0,533,uha1
0,534,uha2
0,535,atom1
0,536,gesu1
0,537,aom1
0,538,uzov1
0,539,som1
0,540,zet1
0,541,cap1
0,542,kwam3
0,543,dand2
0,544,samk1
0,545,kwam2
0,546,mfa1
0,547,son1
0,548,nguk2
0,549,inan2
0,550,nguk1
0,551,bath2
0,552,bath1
0,553,hema3
0,554,olen1
0,555,olen2
0,556,ece1
0,557,fum2
0,558,ekil1
0,559,lony2
0,560,lony3
0,561,ufel2
0,562,ekil2
0,563,bath3
0,564,son2
0,565,andi1
0,566,leki3
0,567,leki2
0,568,leki1
0,569,apop1
0,570,dane2
0,571,saml1
0,572,kwan3
0,573,kwan2
0,574,kwan1
0,575,dane1
0,576,uyod1
0,577,ngul3
0,578,inam1
0,579,hase3
0,580,inqo1
0,581,inqo2
0,582,hemb2
0,583,hemb3
0,584,axak1
0,585,igqi1
0,586,lohl3
0,587,webh1
0,588,webh3
0,589,sok1
0,590,mve1
0,591,uzot1
0,592,inal1
0,593,nopr1
0,594,ngum3
0,595,ngum2
0,596,leke3
0,597,ande1
0,598,uyoc1
0,599,ande3
0,600,ande2
0,601,ufun2
0,602,ufun1
0,603,sami2
0,604,wanx2
0,605,hash2
0,606,wanx1
0,607,heme3
0,608,uzos1
0,609,heme2
0,610,yaba1
0,611,ikut1
0,612,yaba2
0,613,vuyi3
0,614,axam1
0,615,cas1
0,616,umfe1
0,617,qubu3
0,618,sol2
0,619,ngun3
0,620,ngun2
0,621,inak1
0,622,uyob1
0,623,baba1
0,624,ech1
0,625,baba2
0,626,ongu1
0,627,baba3
0,628,dang2
0,629,nswe1
0,630,kwap2
0,631,lulw1
0,632,lulw2
0,633,lulw3
0,634,ech2
0,635,wany2
0,636,wany1
0,637,nuka1
0,638,ngup2
0,639,kwah3
0,640,igqo1
0,641,uzoz1
0,642,sus1
0,643,eca1
0,644,gisi2
0,645,gisi3
0,646,gisi1
0,647,qayi3
0,648,uful1
0,649,lako2
0,650,ikol2
0,651,webo3
0,652,ikol1
0,653,uzoy1
0,654,yuke2
0,655,oqh1
0,656,ongo3
0,657,ikuz1
0,658,posw1
0,659,gish1
0,660,ongo2
0,661,gish2
0,662,nka1
0,663,twa1
0,664,hasa2
0,665,samp1
0,666,twa2
0,667,dana1
0,668,uzox1
0,669,obhe2
0,670,ekis1
0,671,obhe3
0,672,obhe1
0,673,ekis2
0,674,oqi2
0,675,fun2
0,676,wans1
0,677,mva1
0,678,fun1
0,679,mva2
0,680,omvu3
0,681,lonz3
0,682,anda2
0,683,anda3
0,684,olel1
0,685,yuka3
0,686,olel2
0,687,olel3
0,688,yuka2
0,689,ikuy1
0,690,gesw1
0,691,oluz1
0,692,iru1
0,693,kwak2
0,694,kwak3
0,695,zala2
0,696,isez1
0,697,anda1
0,698,zeq1
0,699,akha3
0,700,umfa1
0,701,ngus2
0,702,ngus3
0,703,babe1
0,704,ikon3
0,705,oluy1
0,706,amqe1
0,707,ibab1
0,708,olek3
0,709,hemi2
0,710,babe2
0,711,kwal3
0,712,isey1
0,713,kwal1
0,714,can1
0,715,kwal2
0,716,can2
0,717,akha2
0,718,akha1
0,719,teka3
0,720,uyoj1
0,721,isem1
0,722,imih1
0,723,emny1
0,724,awon3
0,725,awon1
0,726,ayef1
0,727,wak1
0,728,kwah2
0,729,wak2
0,730,kwag2
0,731,kwag3
0,732,nix2
0,733,babi2
0,734,sod2
0,735,lalw2
0,736,isel1
0,737,lalw3
0,738,lalw1
0,739,umek1
0,740,umek2
0,741,hle1
0,742,gisa2
0,743,hle2
0,744,hwez2
0,745,hwez3
0,746,gisa1
0,747,onza3
0,748,zifu2
0,749,isen1
0,750,uyok1
0,751,esav1
0,752,gqum2
0,753,ngwi2
0,754,ngwi1
0,755,waj1
0,756,salo2
0,757,gica1
0,758,gica2
0,759,waj2
0,760,tho1
0,761,semv2
0,762,usun1
0,763,tho2
0,764,niw1
0,765,babh2
0,766,ira1
0,767,kwaf2
0,768,bob2
0,769,bob1
0,770,ane1
0,771,org1
0,772,omge1
0,773,ane2
0,774,zomh1
0,775,sise1
0,776,usep1
0,777,sise2
0,778,uyol1
0,779,xayo1
0,780,esaw1
0,781,usum1
0,782,kusa3
0,783,xhas2
0,784,kusa2
0,785,udaz3
0,786,visi1
0,787,niz2
0,788,ewub1
0,789,sish2
0,790,yimf1
0,791,uses1
0,792,afar1
0,793,lalu3
0,794,imif1
0,795,and2
0,796,and1
0,797,umem2
0,798,esax1
0,799,imig1
0,800,eded1
0,801,gise1
0,802,otaj1
0,803,gise2
0,804,omuh1
0,805,omuh2
0,806,nyob3
0,807,edo1
0,808,lela1
0,809,wah1
0,810,wah2
0,811,lela2
0,812,lela3
0,813,usul1
0,814,otsh1
0,815,kwad3
0,816,niy1
0,817,siqa2
0,818,owuy1
0,819,niy2
0,820,kwad2
0,821,uboy1
0,822,afas1
0,823,umel3
0,824,umel1
0,825,exhi1
0,826,umel2
0,827,otsh2
0,828,uyom1
0,829,anc1
0,830,otsh3
0,831,jabu3
0,832,jabu2
0,833,esay1
0,834,hli1
0,835,uyof1
0,836,hli2
0,837,imil1
0,838,usus1
0,839,imil3
0,840,afak1
0,841,ubos1
0,842,umzu1
0,843,jabu1
0,844,fez1
0,845,webu1
0,846,qiha2
0,847,siqh2
0,848,qiha3
0,849,webu3
0,850,nece1
0,851,usem1
0,852,nit2
0,853,lele1
0,854,husu1
0,855,salu1
0,856,kwac2
0,857,ewud1
0,858,anj1
0,859,anj2
0,860,awoq1
0,861,uyog1
0,862,imim1
0,863,esaz1
0,864,usel1
0,865,geso1
0,866,thwa1
0,867,thwa3
0,868,nis1
0,869,thwa2
0,870,nis2
0,871,wan1
0,872,gice2
0,873,wan2
0,874,kwab3
0,875,ani1
0,876,ani2
0,877,kwab2
0,878,hozo3
0,879,dale1
0,880,edl1
0,881,ewuf1
0,882,umzw1
0,883,gqun3
0,884,ayeh1
0,885,lukw3
0,886,ises1
0,887,zakw2
0,888,uyoh1
0,889,sul1
0,890,bulu2
0,891,sob2
0,892,babo2
0,893,afan1
0,894,sob1
0,895,njin2
0,896,zome1
0,897,babo1
0,898,hika3
0,899,anh1
0,900,yimb2
0,901,wam1
0,902,wam2
0,903,hika1
0,904,hika2
0,905,sul2
0,906,usup1
0,907,lele3
0,908,wal2
0,909,lele2
0,910,khoh3
0,911,khoh2
0,912,khoh1
0,913,thu2
0,914,thu1
0,915,nixo2
0,916,ikub1
0,917,afan2
0,918,iba2
0,919,imik1
0,920,iba1
0,921,iset1
0,922,umeh1
0,923,zaku1
0,924,usen1
0,925,ang2
0,926,kony1
0,927,siqe2
0,928,yima2
0,929,ang1
0,930,suk2
0,931,suk1
0,932,wal1
0,933,jwe1
0,934,beyi2
0,935,onyw2
0,936,nip2
0,937,nip1
0,938,esam1
0,939,lekw1
0,940,lekw2
0,941,ayen1
0,942,wac1
0,943,husi3
0,944,fung1
0,945,qoma2
0,946,goph1
0,947,gesa1
0,948,ikuc1
0,949,nabe1
0,950,emob1
0,951,uvam1
0,952,ezwa1
0,953,ezwa2
0,954,nihl2
0,955,esan2
0,956,esan1
0,957,ngwa3
0,958,uyos1
0,959,ngwa2
0,960,ubon1
0,961,ngwa1
0,962,mvu1
0,963,mvu2
0,964,ayem1
0,965,wab2
0,966,umer1
0,967,yimp1
0,968,hush2
0,969,useh1
0,970,hush3
0,971,wab1
0,972,fel1
0,973,konk2
0,974,njiw1
0,975,ikuf1
0,976,uval1
0,977,usud1
0,978,hike3
0,979,hike2
0,980,hike1
0,981,uyot1
0,982,nori1
0,983,usek1
0,984,edek2
0,985,fune1
0,986,ayel3
0,987,gibu1
0,988,gibu2
0,989,ayel2
0,990,jimi3
0,991,ayel1
0,992,lule1
0,993,uvak1
0,994,siso2
0,995,esap1
0,996,qoma1
0,997,edel3
0,998,edel2
0,999,amy1
0,1000,thi1
0,1001,ubop1
0,1002,thi2
0,1003,khol1
0,1004,ayek2
0,1005,ayek1
0,1006,fund2
0,1007,ubop2
0,1008,fund1
0,1009,awow2
0,1010,ibe1
0,1011,wets1
0,1012,ibe2
0,1013,khol2
0,1014,khol3
0,1015,beye2
0,1016,lule2
0,1017,lule3
0,1018,imid1
0,1019,uyon1
0,1020,esaq1
0,1021,babu2
0,1022,iseh1
0,1023,send1
0,1024,waph1
0,1025,ikuh1
0,1026,edw1
0,1027,wag2
0,1028,ibh1
0,1029,wag1
0,1030,usuk1
0,1031,ibh2
0,1032,befu2
0,1033,khom3
0,1034,gese1
0,1035,naba1
0,1036,gese2
0,1037,ubok1
0,1038,hozi3
0,1039,khom2
0,1040,nik1
0,1041,hozi2
0,1042,mezi3
0,1043,nik2
0,1044,umen2
0,1045,umen1
0,1046,eden2
0,1047,ana2
0,1048,ana1
0,1049,waf1
0,1050,babu1
0,1051,ngwe3
0,1052,njis1
0,1053,buma2
0,1054,used1
0,1055,khon1
0,1056,ngwe1
0,1057,ngwe2
0,1058,khon3
0,1059,khon2
0,1060,owut1
0,1061,ayep1
0,1062,imib1
0,1063,hiki1
0,1064,uyop1
0,1065,hiki2
0,1066,esas1
0,1067,upet1
0,1068,nin1
0,1069,nin2
0,1070,edu1
0,1071,onyu3
0,1072,usuh1
0,1073,gesh2
0,1074,gesh1
0,1075,edu2
0,1076,sisu2
0,1077,hlo1
0,1078,hlo2
0,1079,funi1
0,1080,oham1
0,1081,useg1
0,1082,nim2
0,1083,wobu1
0,1084,lamb3
0,1085,siqo2
0,1086,obiz3
0,1087,yimi2
0,1088,yimi1
0,1089,isek1
0,1090,isek2
0,1091,esat1
0,1092,imic1
0,1093,ujik1
0,1094,gesi2
0,1095,ikuk1
0,1096,gesi1
0,1097,beya2
0,1098,fen1
0,1099,lula3
0,1100,lula2
0,1101,wad1
0,1102,lula1
0,1103,ibi1
0,1104,ibi2
0,1105,omud1
0,1106,usef1
0,1107,nil2
0,1108,dlan1
0,1109,dlan2
0,1110,wad2
0,1111,nil1
0,1112,lama1
0,1113,ewuq1
0,1114,iqo1
0,1115,eda1
0,1116,lale3
0,1117,lale2
0,1118,ezwi1
0,1119,anu1
0,1120,anu2
0,1121,lale1
0,1122,habi3
0,1123,emni1
0,1124,esaf1
0,1125,waz1
0,1126,gibo2
0,1127,seng1
0,1128,eda2
0,1129,seng2
0,1130,waz2
0,1131,gibo1
0,1132,udak1
0,1133,ifez1
0,1134,mpil1
0,1135,meze2
0,1136,obis1
0,1137,oken2
0,1138,meze1
0,1139,ehha1
0,1140,bos1
0,1141,ewup1
0,1142,nji1
0,1143,nji2
0,1144,hlu2
0,1145,hlu1
0,1146,hoka3
0,1147,hoka1
0,1148,esad1
0,1149,hude1
0,1150,uyoz1
0,1151,udal1
0,1152,hude2
0,1153,onyo1
0,1154,hude3
0,1155,enos1
0,1156,kuso2
0,1157,nday2
0,1158,bula3
0,1159,bula2
0,1160,yimv1
0,1161,bula1
0,1162,sala1
0,1163,bot2
0,1164,yula2
0,1165,ewus1
0,1166,yula3
0,1167,soba1
0,1168,nday1
0,1169,soba2
0,1170,linz2
0,1171,zaka1
0,1172,linz3
0,1173,ans2
0,1174,eref1
0,1175,umza3
0,1176,ere1
0,1177,ere2
0,1178,ayes1
0,1179,seni2
0,1180,seni3
0,1181,wax1
0,1182,ndaz3
0,1183,nabo2
0,1184,ndaz1
0,1185,okel1
0,1186,okel2
0,1187,ant1
0,1188,orw2
0,1189,ant2
0,1190,hwel3
0,1191,hwel2
0,1192,eblo1
0,1193,zife2
0,1194,iam1
0,1195,anco1
0,1196,esag1
0,1197,way2
0,1198,way1
0,1199,tha2
0,1200,tha1
0,1201,ncan1
0,1202,lali2
0,1203,lali3
0,1204,ezwe1
0,1205,ezwe2
0,1206,any1
0,1207,idud1
0,1208,any2
0,1209,ndaw1
0,1210,hena1
0,1211,ansa2
0,1212,opol3
0,1213,ayey1
0,1214,luki3
0,1215,ncan3
0,1216,ncan2
0,1217,uyow1
0,1218,luki2
0,1219,nje2
0,1220,nje1
0,1221,uhu2
0,1222,hoke3
0,1223,hoke1
0,1224,hoke2
0,1225,anz2
0,1226,ewut1
0,1227,anz1
0,1228,umdu1
0,1229,omuz3
0,1230,meza2
0,1231,meza1
0,1232,ayez3
0,1233,lukh2
0,1234,uhu1
0,1235,jwa1
0,1236,ayez1
0,1237,zakh2
0,1238,zakh1
0,1239,anci1
0,1240,anw2
0,1241,koni2
0,1242,bule2
0,1243,bule3
0,1244,zake3
0,1245,box1
0,1246,bule1
0,1247,ilut1
0,1248,niya2
0,1249,anw1
0,1250,uhol1
0,1251,iqi1
0,1252,hlw2
0,1253,esal1
0,1254,ixol1
0,1255,era1
0,1256,hlw1
0,1257,kla2
0,1258,exhu1
0,1259,wech1
0,1260,uyoy1
0,1261,bexh2
0,1262,udam1
0,1263,kape2
0,1264,baca2
0,1265,eqon1
0,1266,lelw3
0,1267,lelw2
0,1268,lelw1
0,1269,funa1
0,1270,uhom1
0,1271,anx1
0,1272,oqed1
0,1273,the1
0,1274,the2
0,1275,funa3
0,1276,uyox1
0,1277,iseb1
0,1278,esak1
0,1279,uhw1
0,1280,lali1
0,1281,udan2
0,1282,udan1
0,1283,uham2
0,1284,yina2
0,1285,uham1
0,1286,fumu2
0,1287,awod1
0,1288,enol1
0,1289,fumu3
0,1290,egud1
0,1291,ilun1
0,1292,edi2
0,1293,usuv1
0,1294,bash3
0,1295,bash2
0,1296,gaph3
0,1297,gaph2
0,1298,ozak1
0,1299,obil2
0,1300,obil1
0,1301,usey1
0,1302,iqw1
0,1303,edi1
0,1304,was2
0,1305,was1
0,1306,enok1
0,1307,leli1
0,1308,omun1
0,1309,leli3
0,1310,leli2
0,1311,lalo2
0,1312,lalo3
0,1313,ilum1
0,1314,yuli1
0,1315,ntil1
0,1316,heng3
0,1317,gaph1
0,1318,heng2
0,1319,heng1
0,1320,bok1
0,1321,befi2
0,1322,pahl1
0,1323,basi2
0,1324,pahl2
0,1325,egeb1
0,1326,obik1
0,1327,ixov1
0,1328,owub1
0,1329,nja1
0,1330,nja2
0,1331,usez1
0,1332,ank1
0,1333,odle2
0,1334,enon1
0,1335,umzi1
0,1336,gibe2
0,1337,dama2
0,1338,wap1
0,1339,qolo2
0,1340,ank2
0,1341,zomb2
0,1342,qolo3
0,1343,bol2
0,1344,zomb1
0,1345,bol1
0,1346,hend2
0,1347,base1
0,1348,base2
0,1349,hath2
0,1350,kush3
0,1351,hath1
0,1352,usut1
0,1353,hath3
0,1354,kush2
0,1355,buli1
0,1356,buli3
0,1357,iqu1
0,1358,egug1
0,1359,ewuk1
0,1360,ance1
0,1361,enom1
0,1362,husw1
0,1363,waq1
0,1364,bom1
0,1365,bom2
0,1366,hene2
0,1367,hend3
0,1368,imhl1
0,1369,iduk1
0,1370,kusi2
0,1371,keqe3
0,1372,ixox1
0,1373,bace2
0,1374,idum1
0,1375,ansi3
0,1376,sisa2
0,1377,usuz1
0,1378,henj3
0,1379,bon1
0,1380,sisa1
0,1381,omus1
0,1382,wav1
0,1383,bon2
0,1384,qaba3
0,1385,uset1
0,1386,anq1
0,1387,ixos1
0,1388,hwem1
0,1389,equ1
0,1390,ede1
0,1391,ede2
0,1392,ansi2
0,1393,jose3
0,1394,waw1
0,1395,waw2
0,1396,cwad2
0,1397,cwad1
0,1398,bulo3
0,1399,cwad3
0,1400,ziva2
0,1401,ifen1
0,1402,iamb1
0,1403,linu2
0,1404,hwen2
0,1405,ndap1
0,1406,zos1
0,1407,ozan1
0,1408,hwen1
0,1409,wat1
0,1410,basa2
0,1411,basa1
0,1412,dobs2
0,1413,luko3
0,1414,ilul1
0,1415,bach2
0,1416,egub1
0,1417,ano2
0,1418,odla1
0,1419,usev1
0,1420,gibi1
0,1421,gibi2
0,1422,onye2
0,1423,onye1
0,1424,esac1
0,1425,anca1
0,1426,ozam1
0,1427,ano1
0,1428,niyi2
0,1429,qihi2
0,1430,kona1
0,1431,anca3
0,1432,bop1
0,1433,onye3
0,1434,lelo1
0,1435,usuy1
0,1436,lelo2
0,1437,heni1
0,1438,lelo3
0,1439,cwab3
0,1440,baci2
0,1441,iluk1
0,1442,cwab1
0,1443,ndan3
0,1444,gibh1
0,1445,usew1
0,1446,hozw1
0,1447,gibh2
0,1448,ozal1
0,1449,ifel1
0,1450,ndan2
0,1451,esab2
0,1452,esab1
0,1453,ndan1
0,1454,ozal3
0,1455,kuse2
0,1456,jeho3
0,1457,saku1
0,1458,lemi1
0,1459,lemi2
0,1460,itik1
0,1461,ozom2
0,1462,ozom1
0,1463,umho1
0,1464,lola1
0,1465,kozi1
0,1466,lola2
0,1467,lola3
0,1468,klat3
0,1469,iham1
0,1470,ulum3
0,1471,enqe3
0,1472,tika1
0,1473,enqe2
0,1474,xoxe1
0,1475,ulum2
0,1476,ulum1
0,1477,onil2
0,1478,omda1
0,1479,ihan1
0,1480,onz1
0,1481,azip1
0,1482,onil1
0,1483,onz2
0,1484,yosi3
0,1485,ulul3
0,1486,ulul2
0,1487,ulul1
0,1488,hila1
0,1489,hila2
0,1490,hila3
0,1491,ulup1
0,1492,wecw3
0,1493,cwal3
0,1494,ozok1
0,1495,cwal2
0,1496,mahl2
0,1497,beha2
0,1498,azis1
0,1499,ishw2
0,1500,ishw1
0,1501,ishw3
0,1502,gcwa3
0,1503,gcwa2
0,1504,uji1
0,1505,nwen1
0,1506,ten2
0,1507,hoyo1
0,1508,aqo1
0,1509,aqo2
0,1510,sina2
0,1511,inob1
0,1512,ozol1
0,1513,ataz2
0,1514,umhl1
0,1515,weta1
0,1516,ica1
0,1517,biza2
0,1518,ica2
0,1519,klas2
0,1520,biza1
0,1521,enak1
0,1522,ulun3
0,1523,ulun2
0,1524,ulun1
0,1525,iyed1
0,1526,ants3
0,1527,bize1
0,1528,xoxa1
0,1529,dleb1
0,1530,mowa3
0,1531,dleb2
0,1532,xoxa2
0,1533,tel1
0,1534,tel2
0,1535,noce1
0,1536,ujo1
0,1537,enqi1
0,1538,ishu1
0,1539,lamv2
0,1540,lamv3
0,1541,azit1
0,1542,aqi1
0,1543,kano2
0,1544,siti2
0,1545,uluh1
0,1546,antu1
0,1547,antu3
0,1548,antu2
0,1549,icat1
0,1550,onip3
0,1551,onip2
0,1552,nosa1
0,1553,volw3
0,1554,coko1
0,1555,itim1
0,1556,aziw2
0,1557,asha2
0,1558,asha1
0,1559,sith2
0,1560,asha3
0,1561,uluk1
0,1562,uluk2
0,1563,gxa1
0,1564,uluk3
0,1565,gcwe3
0,1566,daki1
0,1567,aziv1
0,1568,waqu3
0,1569,hafa1
0,1570,thet3
0,1571,waqu1
0,1572,mfol1
0,1573,koza3
0,1574,eram1
0,1575,lema2
0,1576,niyo2
0,1577,niyo1
0,1578,antw1
0,1579,amot1
0,1580,thet2
0,1581,thet1
0,1582,land3
0,1583,okwe3
0,1584,kani1
0,1585,okwe1
0,1586,ozov1
